time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0321,49.76,24.78,30.86,8.72,2.88,4.99,66.3,83.96,6.34,72.91,83.63,7.76,71.02,83.04,6.26
0.0364,23.37,22.66,31.67,19.2,5.67,5.7,58.16,104.36,13.14,65.25,104.34,18.09,61.81,112.06,19.21
0.1027,23.89,22.54,32.37,19.05,6.16,5.29,55.46,105.31,13.14,63.81,104.35,17.9,62.18,110.17,19.38
0.1361,23.68,21.81,32.2,19.27,6.16,4.69,54.52,106.55,12.72,60.86,107.07,16.9,57.63,113.99,18.28
0.1623,24.63,22.39,33.97,19.82,5.85,5.46,51.58,110.84,14.49,56.19,113.01,20.16,55.81,117.09,21.84
0.1934,23.1,21.72,33.09,19.95,6.25,5.14,52.28,110.54,14.3,57.78,112.23,19.73,56.69,117.54,21.45
0.2268,24.56,22.71,32.97,19.69,5.98,5.6,55.37,107.46,15.11,61.07,108.84,21.67,60.77,113.05,23.27
0.2622,25.57,23.34,31.71,19.88,6.25,5.59,51.66,110.49,14.31,58.14,111.29,20.1,57.5,115.99,21.53
0.2935,24.98,22.91,33.57,20.3,5.76,5.5,54.54,107.82,14.79,61.94,107.9,20.57,62.6,111.23,22.58
0.3254,25.76,23.19,33.86,20.6,6.19,6.0,56.11,106.14,15.54,62.54,106.57,21.99,60.77,111.78,23.34
0.3646,47.23,33.56,31.83,12.81,6.11,5.3,60.72,74.98,3.75,66.29,69.19,4.06,54.43,61.98,9.35
0.3886,44.0,27.4,23.67,13.24,3.48,3.87,48.76,97.05,7.15,60.1,91.34,7.92,52.3,97.91,7.41
0.4238,48.37,23.43,29.38,13.63,4.84,4.35,52.84,108.11,11.34,60.89,104.79,15.3,64.51,105.15,16.35
0.4518,25.44,22.13,31.27,20.0,5.76,5.5,52.02,109.96,13.94,57.85,110.84,19.61,57.56,114.78,21.49
0.4992,41.31,24.85,29.68,17.42,5.31,6.48,49.09,113.23,10.28,55.45,111.73,13.7,61.18,111.32,14.81
0.5217,25.52,22.69,31.87,20.26,6.13,5.75,52.78,109.58,14.28,58.73,110.37,20.39,58.06,114.7,21.72
0.5675,40.45,22.9,26.82,22.13,8.18,8.42,43.9,119.18,11.6,52.67,116.04,13.82,66.42,108.25,14.66
0.5789,25.59,22.91,31.69,20.97,6.04,5.74,54.51,107.61,14.43,59.64,109.47,20.09,57.37,115.42,21.43
0.6266,44.99,24.26,23.73,18.38,3.64,7.38,43.39,117.12,11.57,49.8,116.16,15.11,58.68,112.14,15.23
0.6662,25.48,23.65,31.33,20.48,6.14,5.98,55.38,107.36,15.44,61.41,108.38,22.14,59.99,113.29,23.51
0.7054,42.66,21.32,27.43,21.95,8.65,10.08,42.69,120.01,12.18,49.62,119.03,14.92,59.8,114.6,15.6
0.7288,24.4,23.01,32.78,20.59,5.91,5.89,53.24,109.11,14.72,59.07,110.35,20.53,58.25,115.51,22.02
0.7703,38.05,24.02,24.52,23.53,6.28,8.54,40.76,123.27,13.61,48.69,121.55,16.18,61.75,113.76,17.03
0.7913,25.5,23.46,34.47,19.7,6.33,5.0,57.59,105.15,13.87,65.06,104.81,18.94,61.9,111.87,20.79
0.8402,36.91,24.41,24.61,23.27,4.7,7.71,40.47,123.65,13.14,49.43,120.42,15.38,60.41,114.12,16.16
0.8558,25.15,22.93,33.34,20.47,5.82,5.96,54.08,108.24,15.2,59.82,109.23,21.62,58.3,114.05,22.96
0.8966,25.25,23.11,31.02,20.34,5.69,6.14,55.93,106.3,15.24,63.61,105.77,21.88,64.51,108.99,23.47
0.9307,43.83,24.91,25.2,16.32,5.15,5.83,50.85,110.53,10.16,58.15,108.34,13.7,61.98,110.16,14.49
0.9442,25.11,23.49,30.85,20.36,5.71,6.47,55.5,106.72,15.48,61.58,107.77,21.79,60.76,112.47,22.93
